aup-url,snapshots
https://www.beyondtheschoolrun.com/website-acceptable-use-policy/,"[(2013, 'http://web.archive.org/web/20130415055720/http://www.beyondtheschoolrun.com:80/website-acceptable-use-policy/'), (2014, 'http://web.archive.org/web/20140215225117/http://www.beyondtheschoolrun.com:80/website-acceptable-use-policy/'), (2015, 'http://web.archive.org/web/20150310172114/http://www.beyondtheschoolrun.com:80/website-acceptable-use-policy/'), (2016, 'http://web.archive.org/web/20160726174747/http://www.beyondtheschoolrun.com:80/website-acceptable-use-policy/'), (2017, 'http://web.archive.org/web/20170917074015/http://www.beyondtheschoolrun.com:80/website-acceptable-use-policy/'), (2018, 'http://web.archive.org/web/20181224154108/http://www.beyondtheschoolrun.com:80/website-acceptable-use-policy/'), (2019, 'http://web.archive.org/web/20190224191336/http://www.beyondtheschoolrun.com:80/website-acceptable-use-policy/'), (2020, 'http://web.archive.org/web/20200201133145/http://www.beyondtheschoolrun.com:80/website-acceptable-use-policy/'), (2021, 'http://web.archive.org/web/20210117091304/http://www.beyondtheschoolrun.com/website-acceptable-use-policy/'), (2022, 'http://web.archive.org/web/20220128223739/http://www.beyondtheschoolrun.com/website-acceptable-use-policy/'), (2023, 'http://web.archive.org/web/20230209083420/https://www.beyondtheschoolrun.com/website-acceptable-use-policy/')]"
https://www.imperva.com/legal/acceptable-use-policy/,"[(2020, 'http://web.archive.org/web/20200926121243/https://www.imperva.com/legal/acceptable-use-policy/'), (2021, 'http://web.archive.org/web/20210125102036/https://www.imperva.com/legal/acceptable-use-policy/'), (2022, 'http://web.archive.org/web/20220518155437/https://www.imperva.com/legal/acceptable-use-policy/'), (2023, 'http://web.archive.org/web/20230131131444/https://www.imperva.com/legal/acceptable-use-policy/')]"
https://www.telstra.us.com/en/legal/acceptable-use-policy,"[(2021, 'http://web.archive.org/web/20211022130209/https://www.telstra.us.com/en/legal/acceptable-use-policy'), (2023, 'http://web.archive.org/web/20230330112158/https://www.telstra.us.com/en/legal/acceptable-use-policy')]"
https://www.wellbeingthroughschool.com/aup,[]
https://www.comsenso.com/aup/,"[(2016, 'http://web.archive.org/web/20161017092651/https://www.comsenso.com/aup'), (2018, 'http://web.archive.org/web/20180819080731/https://www.comsenso.com/aup'), (2021, 'http://web.archive.org/web/20210418163918/https://www.comsenso.com/aup/'), (2022, 'http://web.archive.org/web/20220522002215/https://www.comsenso.com/aup/')]"
https://www.mentimeter.com/trust/legal/acceptable-use-policy,[]
https://quantrolox.com/acceptable-use-policy/,[]
https://modx.com/policy/modx-cloud-aup,"[(2020, 'http://web.archive.org/web/20200521091642/https://modx.com/policy/modx-cloud-aup'), (2021, 'http://web.archive.org/web/20210120035100/https://modx.com/policy/modx-cloud-aup'), (2022, 'http://web.archive.org/web/20220108115053/https://modx.com/policy/modx-cloud-aup'), (2023, 'http://web.archive.org/web/20230131005314/https://modx.com/policy/modx-cloud-aup')]"
https://www.decisivegroup.com/legal/acceptable-use-policy/,"[(2021, 'http://web.archive.org/web/20210924185713/https://www.decisivegroup.com/legal/acceptable-use-policy/'), (2023, 'http://web.archive.org/web/20230312210854/https://www.decisivegroup.com/legal/acceptable-use-policy/')]"
https://lightpathfiber.com/acceptable-use-policy,"[(2021, 'http://web.archive.org/web/20210625034406/https://lightpathfiber.com/acceptable-use-policy'), (2022, 'http://web.archive.org/web/20220523142936/https://lightpathfiber.com/acceptable-use-policy'), (2023, 'http://web.archive.org/web/20230131200501/https://lightpathfiber.com/acceptable-use-policy')]"
https://amplitude.com/aup,"[(2022, 'http://web.archive.org/web/20220516130432/https://www.amplitude.com/aup'), (2023, 'http://web.archive.org/web/20230117235513/https://amplitude.com/aup')]"
https://uk.rs-online.com/web/content/about-rs/articles/acceptable-use-policy,"[(2023, 'http://web.archive.org/web/20230326082944/https://uk.rs-online.com/web/content/about-rs/articles/acceptable-use-policy')]"
https://www.invicti.com/legal/aup/,"[(2022, 'http://web.archive.org/web/20221004025039/https://www.invicti.com/legal/aup/'), (2023, 'http://web.archive.org/web/20230127170541/https://www.invicti.com/legal/aup/')]"
https://www.smartsheet.com/legal/acceptable-use-policy,"[(2020, 'http://web.archive.org/web/20200811105252/https://www.smartsheet.com/legal/acceptable-use-policy'), (2021, 'http://web.archive.org/web/20210121025357/https://www.smartsheet.com/legal/acceptable-use-policy'), (2022, 'http://web.archive.org/web/20220302011138/https://www.smartsheet.com/legal/acceptable-use-policy'), (2023, 'http://web.archive.org/web/20230216111116/https://www.smartsheet.com/legal/acceptable-use-policy')]"
https://www.energyoptimisation.com/acceptable-use-policy/,[]
https://www.techinsurance.com/resources/acceptable-use-policy,"[(2020, 'http://web.archive.org/web/20200919150209/https://www.techinsurance.com/resources/acceptable-use-policy'), (2021, 'http://web.archive.org/web/20211022055253/https://www.techinsurance.com/resources/acceptable-use-policy'), (2022, 'http://web.archive.org/web/20220524112159/https://www.techinsurance.com/resources/acceptable-use-policy'), (2023, 'http://web.archive.org/web/20230206021812/https://www.techinsurance.com/resources/acceptable-use-policy')]"
https://www.databricks.com/legal/aup,"[(2022, 'http://web.archive.org/web/20220810090002/https://www.databricks.com/legal/aup'), (2023, 'http://web.archive.org/web/20230323103018/https://www.databricks.com/legal/aup')]"
https://www.freuds.com/acceptable-use-policy,"[(2016, 'http://web.archive.org/web/20160314174544/http://www.freuds.com:80/acceptable-use-policy'), (2017, 'http://web.archive.org/web/20170918011230/https://www.freuds.com/acceptable-use-policy'), (2019, 'http://web.archive.org/web/20190330153531/https://www.freuds.com/acceptable-use-policy'), (2020, 'http://web.archive.org/web/20200714035159/https://www.freuds.com/acceptable-use-policy'), (2021, 'http://web.archive.org/web/20210304192631/https://www.freuds.com/acceptable-use-policy/'), (2022, 'http://web.archive.org/web/20220518135001/https://www.freuds.com/acceptable-use-policy/'), (2023, 'http://web.archive.org/web/20230131063323/https://www.freuds.com/acceptable-use-policy')]"
https://identity.digital/policies/acceptable-use-policy/,"[(2022, 'http://web.archive.org/web/20221004135454/https://identity.digital/policies/acceptable-use-policy/'), (2023, 'http://web.archive.org/web/20230111163814/https://identity.digital/policies/acceptable-use-policy/')]"
https://www.everyaction.com/acceptable-use-policy/,"[(2021, 'http://web.archive.org/web/20210723200010/https://www.everyaction.com/acceptable-use-policy/'), (2022, 'http://web.archive.org/web/20220409043800/https://www.everyaction.com/acceptable-use-policy/'), (2023, 'http://web.archive.org/web/20230128042732/https://www.everyaction.com/acceptable-use-policy/')]"
https://www.goalshouse.com/acceptable-use-policy,"[(2020, 'http://web.archive.org/web/20200919160420/https://goalshouse.com/acceptable-use-policy/'), (2021, 'http://web.archive.org/web/20210127104827/https://goalshouse.com/acceptable-use-policy/'), (2022, 'http://web.archive.org/web/20220125204720/https://goalshouse.com/acceptable-use-policy/'), (2023, 'http://web.archive.org/web/20230129225524/https://www.goalshouse.com/acceptable-use-policy')]"
https://www.domain.com.au/group/subscriber-acceptable-use-policy/,"[(2020, 'http://web.archive.org/web/20200403095724/https://www.domain.com.au/group/subscriber-acceptable-use-policy/'), (2021, 'http://web.archive.org/web/20210414084550/https://www.domain.com.au/group/subscriber-acceptable-use-policy/'), (2022, 'http://web.archive.org/web/20220308183447/https://www.domain.com.au/group/subscriber-acceptable-use-policy/')]"
https://harkn.com/acceptable-use-policy/,"[(2022, 'http://web.archive.org/web/20220124105912/https://harkn.com/acceptable-use-policy/'), (2023, 'http://web.archive.org/web/20230205112023/https://harkn.com/acceptable-use-policy/')]"
https://www.cogentco.com/en/acceptable-use-policy,"[(2013, 'http://web.archive.org/web/20130115123337/http://cogentco.com/en/acceptable-use-policy'), (2014, 'http://web.archive.org/web/20140209094842/http://cogentco.com/en/acceptable-use-policy'), (2015, 'http://web.archive.org/web/20150107172709/http://www.cogentco.com:80/en/acceptable-use-policy'), (2016, 'http://web.archive.org/web/20160307120622/http://www.cogentco.com:80/en/acceptable-use-policy'), (2017, 'http://web.archive.org/web/20170118204918/http://cogentco.com:80/en/acceptable-use-policy'), (2018, 'http://web.archive.org/web/20180121052713/http://cogentco.com:80/en/acceptable-use-policy'), (2019, 'http://web.archive.org/web/20190111013304/http://www.cogentco.com:80/en/acceptable-use-policy?'), (2020, 'http://web.archive.org/web/20200516182402/https://www.cogentco.com/en/acceptable-use-policy'), (2021, 'http://web.archive.org/web/20210120043758/https://cogentco.com/en/acceptable-use-policy'), (2022, 'http://web.archive.org/web/20220120052902/http://www.cogentco.com/en/acceptable-use-policy'), (2023, 'http://web.archive.org/web/20230127082021/https://www.cogentco.com/en/acceptable-use-policy')]"
https://www.avast.com/acceptable-use-policy,"[(2013, 'http://web.archive.org/web/20130607034425/http://www.avast.com:80/acceptable-use-policy'), (2014, 'http://web.archive.org/web/20140101061657/http://www.avast.com/acceptable-use-policy'), (2015, 'http://web.archive.org/web/20150201225716/http://www.avast.com:80/acceptable-use-policy'), (2016, 'http://web.archive.org/web/20160313200452/https://www.avast.com/acceptable-use-policy'), (2017, 'http://web.archive.org/web/20170206073634/https://www.avast.com/acceptable-use-policy'), (2018, 'http://web.archive.org/web/20180215182034/https://www.avast.com/acceptable-use-policy'), (2019, 'http://web.archive.org/web/20190121092844/http://www.avast.com:80/acceptable-use-policy'), (2020, 'http://web.archive.org/web/20200927140151/https://www.avast.com/acceptable-use-policy'), (2021, 'http://web.archive.org/web/20210430083016/https://www.avast.com/acceptable-use-policy'), (2022, 'http://web.archive.org/web/20220125074514/https://www.avast.com/acceptable-use-policy'), (2023, 'http://web.archive.org/web/20230129155607/https://www.avast.com/acceptable-use-policy')]"
https://www.pccwglobal.com/acceptable-use-policy/,"[(2013, 'http://web.archive.org/web/20130420135224/http://pccwglobal.com/acceptable-use-policy'), (2014, 'http://web.archive.org/web/20140327085052/http://pccwglobal.com/acceptable-use-policy'), (2017, 'http://web.archive.org/web/20170612055514/http://www.pccwglobal.com/acceptable-use-policy'), (2018, 'http://web.archive.org/web/20180313093837/http://www.pccwglobal.com:80/acceptable-use-policy'), (2020, 'http://web.archive.org/web/20200404222006/https://www.pccwglobal.com/acceptable-use-policy/'), (2022, 'http://web.archive.org/web/20221105023116/https://www.pccwglobal.com/acceptable-use-policy/')]"
https://www.hpe.com/us/en/legal/acceptable-use-policy.html,"[(2018, 'http://web.archive.org/web/20180202113618/https://www.hpe.com/us/en/legal/acceptable-use-policy.html'), (2020, 'http://web.archive.org/web/20201022203314/https://www.hpe.com/us/en/legal/acceptable-use-policy.html'), (2021, 'http://web.archive.org/web/20210506183724/https://www.hpe.com/us/en/legal/acceptable-use-policy.html'), (2022, 'http://web.archive.org/web/20220924184422/https://www.hpe.com/us/en/legal/acceptable-use-policy.html'), (2023, 'http://web.archive.org/web/20230317213431/https://www.hpe.com/us/en/legal/acceptable-use-policy.html')]"
https://www.qtsdatacenters.com/company/legal/acceptable-use-policy,"[(2019, 'http://web.archive.org/web/20190414021246/http://www.qtsdatacenters.com:80/company/legal/acceptable-use-policy'), (2020, 'http://web.archive.org/web/20200225230348/http://www.qtsdatacenters.com:80/company/legal/acceptable-use-policy'), (2021, 'http://web.archive.org/web/20210125161034/https://www.qtsdatacenters.com/company/legal/acceptable-use-policy'), (2022, 'http://web.archive.org/web/20220111093547/https://www.qtsdatacenters.com/company/legal/acceptable-use-policy'), (2023, 'http://web.archive.org/web/20230126213951/https://www.qtsdatacenters.com/company/legal/acceptable-use-policy')]"
https://www.ibm.com/services/us/imc/html/aup1.html,"[(2014, 'http://web.archive.org/web/20140912124539/http://www.ibm.com/services/us/imc/html/aup1.html'), (2015, 'http://web.archive.org/web/20151102053751/http://www.ibm.com:80/services/us/imc/html/aup1.html'), (2017, 'http://web.archive.org/web/20171126211718/https://www.ibm.com/services/us/imc/html/aup1.html'), (2021, 'http://web.archive.org/web/20210109055708/https://www.ibm.com/services/us/imc/html/aup1.html'), (2023, 'http://web.archive.org/web/20230402045950/https://www.ibm.com/services/us/imc/html/aup1.html')]"
https://pressidium.com/legal/acceptable-use-policy/,"[(2019, 'http://web.archive.org/web/20190107184118/https://pressidium.com/legal/acceptable-use-policy/'), (2021, 'http://web.archive.org/web/20210120090427/https://pressidium.com/legal/acceptable-use-policy/'), (2022, 'http://web.archive.org/web/20220119015128/https://pressidium.com/legal/acceptable-use-policy/'), (2023, 'http://web.archive.org/web/20230402105226/https://pressidium.com/legal/acceptable-use-policy/')]"
https://www.corporatedisclosures.org/policy/acceptable-use-policy.html,"[(2022, 'http://web.archive.org/web/20221004104910/https://www.corporatedisclosures.org/policy/acceptable-use-policy.html'), (2023, 'http://web.archive.org/web/20230201094516/https://www.corporatedisclosures.org/policy/acceptable-use-policy.html')]"
